-0.031236824	0.018736936	-0.0035419273	-0.010039045	0.021901986	-0.097743884	0.14876413	-0.08119796	0.17881879	0.07487514	0.058749795	0.023200717	0.045618206	0.11718079	0.06386964	-0.02493367
-0.103781104	-0.02382645	-0.118846826	-0.35084218	0.06850846	-0.026931403	0.062356614	0.061939962	0.081616685	0.10563799	0.14019658	0.108844064	0.0090845255	0.13603967	-0.011257206	-0.29406008
-0.017899122	-0.043299437	-0.09072647	-0.2807925	0.09478794	0.007524603	0.05078827	0.06493819	0.05342668	0.095464796	0.05509145	0.012550752	0.0036148368	0.09429394	-0.015865043	-0.2929294
-0.18165442	-0.004580322	-0.19881281	-0.29492202	0.18988408	0.014853166	-0.031940915	0.085366294	-0.04682426	-0.014419416	0.13643058	0.11915556	-0.07284215	0.045304	-0.08569584	-0.3420525
-0.03606841	-0.030543845	-0.045278095	-0.31510168	0.0008436985	0.111193776	-0.08042695	0.14785048	-0.081855506	0.046429463	0.093868725	0.031005947	-0.0046363603	-0.013103187	-0.08655848	-0.089064635
-0.08502568	0.04139118	-0.08775641	-0.23741691	0.17073543	0.059285697	0.0066155824	0.049894504	0.003511484	0.023163969	0.15630315	0.16090629	-0.06355268	-0.025580686	-0.08014161	-0.30867508
-0.0687766	0.012707911	-0.060891703	-0.05647128	0.09634286	-0.01511482	0.061049428	-0.05506932	0.038778726	0.01757978	0.043084126	0.06382925	-0.014758612	0.058793448	-0.05275057	-0.23666604
-0.032623053	-0.017975006	-0.06837793	-0.10070322	0.13128717	0.01032951	-0.029680887	0.03443215	-0.033641223	-0.07408684	0.056835644	0.11782221	-0.051197674	0.031609453	-0.034670573	-0.15865797
-0.120330624	-0.02292124	-0.12236173	-0.27560484	0.17397998	0.006164993	-0.039194074	0.09724498	-0.047309186	-0.019592244	0.1505142	0.14998059	-0.08418521	0.035092294	-0.12408797	-0.33311945
-0.10218356	-0.04158965	-0.11608908	-0.24466775	0.07653265	0.017820774	0.016476836	0.09005821	0.025188917	0.05363744	0.113929816	0.12583679	-0.08133382	0.08331469	-0.085827775	-0.24187423
-0.05377191	-0.034648675	-0.0887014	-0.29958144	0.03464882	0.011094938	-0.0064858175	0.0796044	0.024013063	0.024641158	0.021326153	0.043841925	-0.042957112	0.073349096	-0.012517194	-0.19053535
-0.054627523	-0.037698124	-0.13137636	-0.2037578	0.15231055	0.058618817	-0.024248676	0.103704184	-0.047093786	0.013233406	0.13890551	0.06336759	-0.035316784	0.07955254	-0.05248342	-0.2642232
-0.1032835	0.03347957	-0.075824685	-0.0784041	0.10288324	0.007450245	-0.018119087	0.04156492	0.025272528	-0.01646304	0.08437111	0.05041519	-0.012558172	0.049455214	-0.022793205	-0.16407557
0.028198289	-0.037738398	-0.016134156	-0.16902764	0.05552559	-0.004987137	-0.003561206	0.02997781	0.012471226	0.07719754	0.01164028	-0.03617647	0.016052796	0.022303501	0.012852494	-0.148724
-0.030839423	-0.07360187	-0.0016085303	-0.2919721	0.03915837	-0.22116648	0.1842249	-0.16298486	0.23443523	0.18536691	0.05343599	0.10263946	0.06861319	0.21757774	0.05147984	-0.22514997
-0.048140462	0.032168012	-0.15126549	-0.058528576	0.123802066	0.023900554	-0.012511916	0.04958988	0.051161777	-0.06903991	0.15121421	0.17423892	-0.06937176	0.02652176	-0.02508022	-0.2954779
-0.061395563	-0.020822328	-0.056053814	-0.11889297	0.056628034	0.12534939	-0.10667373	0.087478936	-0.07773013	-0.0732121	0.05383877	0.064489484	-0.028174657	-0.013215526	-0.08403822	-0.14908482
0.014764121	-0.07139358	0.004330281	-0.20174667	0.08290826	-0.047844876	0.010307604	-0.016100079	0.041233733	0.086232334	-0.011824042	-0.012444078	0.02395151	0.07252095	0.014050779	-0.09461974
-0.056063376	0.018806102	-0.11703344	-0.033897564	0.13590485	-0.06455639	0.05819548	-0.018721504	0.023741689	-0.05010581	0.08682693	0.124642506	-0.00012979773	0.032959394	-0.07110053	-0.20123893
-0.027445715	-0.088921756	-0.07240641	-0.095365405	-0.002278448	-0.18261382	0.18207246	-0.0885512	0.17000104	0.042265896	0.066683725	0.004303761	0.03962159	0.19593014	0.01861053	-0.15511252
-0.03295019	0.049915884	-0.08435583	-0.085435145	0.09466569	0.05442102	-0.0059783356	0.07523459	0.0070865774	-0.0009610964	0.05337471	0.021307727	-0.008507167	0.03140436	-0.09346193	-0.09029759
-0.02475513	0.025329132	-0.07143755	-0.009990762	0.05909141	-0.009598777	0.044377733	0.042896237	0.0023992655	-0.058997203	0.06902146	0.098866984	-0.06378787	0.024617076	-0.0012572695	-0.0932167
-0.038449682	-0.028773153	-0.09925207	-0.26586628	0.036386434	-0.060223836	-0.024538022	0.043227565	-0.030818108	0.030519089	0.05132372	0.026171021	0.0075229076	0.03265689	0.00964788	-0.21417156
0.008086681	0.026690321	-0.009416431	-0.06262366	0.055727728	-0.036312744	0.06898106	0.01367122	0.06085737	0.008259471	0.0445701	0.11816747	-0.038591575	0.08929526	-0.06006098	-0.16349296
0.0287146	-0.10694344	-0.05608483	-0.21187876	-0.024788713	-0.035990693	0.019899571	-0.010731357	0.006032517	0.049876	0.009954782	0.05213255	0.0021235717	0.123120904	0.043909024	-0.1364993
-0.061992556	0.01738017	-0.080744125	-0.1506968	0.09399679	0.013544305	-0.060855888	-0.0020618923	-0.06804974	0.051908374	0.08363262	0.030178882	-0.07219117	0.07401967	-0.069311835	-0.17278661
-0.045592405	-0.0115840845	-0.0689094	-0.06822667	0.022761742	-0.11292105	0.06282136	0.001223972	0.04880408	0.00742736	-0.0023942927	0.0006381029	-0.0077752084	0.05173778	0.05340253	-0.15537398
0.058246255	-0.05668461	-0.0015649411	-0.16314127	0.008469615	-0.03233048	-0.033778723	0.03226802	-0.03085699	-0.009205931	0.041885685	-0.024980264	-0.010639503	0.020198237	0.03666177	-0.032516796
-0.057451043	-0.0068165194	-0.045270037	-0.015048359	0.069149494	-0.04439158	0.045176465	-0.01134998	0.02467947	0.022499751	0.087783776	0.12541196	0.009375861	0.10597273	-0.057634093	-0.20549452
-0.09779139	-0.026579905	-0.096285306	-0.0980104	0.10542351	0.11070339	-0.07689722	0.12030137	-0.1552053	0.008652073	0.11960877	-0.005039973	-0.13263114	-0.09563116	-0.09944831	-0.14089842
-0.08425647	-0.01091031	-0.12804277	-0.0136632575	0.09693903	-0.1801426	0.18034971	-0.12358851	0.15008257	0.06922785	0.10330589	0.11346669	0.019256301	0.18403071	0.02981182	-0.24436614
0.011585238	-0.0556329	0.008570309	0.005572754	0.0249249	-0.057831928	0.13159747	-0.069776595	0.08033919	0.064090945	0.059296187	0.060811017	0.035541948	0.13571647	0.029141346	-0.19583637
0.01970927	-0.061492942	-0.047671594	-0.20130938	0.023846319	0.08483252	-0.065438	0.096209854	-0.15112127	0.041110575	0.030515565	0.0108278785	-0.093362756	-0.011709311	-0.039980225	-0.042077668
-0.028301002	0.0313694	-0.061981983	-0.080648124	0.025759589	-0.028454138	0.02569578	0.026252875	-0.026861787	-0.03148926	0.06745921	0.012305044	0.054711405	0.029078767	-0.05753994	-0.06775903
0.077069215	-0.041532416	0.04752919	-0.021013526	-0.031110173	-0.048979286	0.06790887	-0.034365743	0.0146315135	0.0034756006	-0.07222781	-0.05666432	0.042501908	0.052970443	0.0068533802	0.10083245
-0.06828879	-0.0014763244	-0.036448337	-0.04789283	0.09546692	0.0088860635	-0.08024495	0.1439559	-0.10557738	-0.04376364	0.050993197	0.03699775	-0.08083492	-0.01155954	-0.07122433	-0.047145087
-0.035663977	-0.07420063	-0.09395566	-0.020947296	0.047482487	-0.18926872	0.27939206	-0.18182439	0.26634783	0.072160974	0.10054185	0.09858825	0.062337648	0.22240749	0.0627021	-0.4017892
-0.024148103	-0.009893399	-0.008644026	0.04602828	0.08275235	-0.09527196	0.0688449	-0.04728519	0.15640324	0.023897672	0.012719106	0.12618239	-0.004948387	0.090978004	0.0061983727	-0.16952361
-0.100647375	0.019243035	-0.053995587	-0.05711307	0.122026145	-0.014701507	-0.0367065	0.00037129066	-0.030248161	-0.061989058	0.08447109	0.0552493	-0.017907469	-0.03226334	-0.039834786	-0.17804314
-0.053321343	0.023656677	-0.067383945	-0.012671605	0.13276766	0.10790844	-0.06450323	0.116294935	-0.10336377	-0.005939346	0.089839265	0.12290202	-0.1386716	-0.054517515	-0.052261163	-0.22894578
-0.051542174	0.010633343	-0.042977795	-0.03983534	0.020336898	-0.04976799	-0.018098503	0.010859246	-0.040744115	-0.016105104	0.01773978	0.009226358	0.012029956	-0.0033269564	0.012900438	-0.08599119
-0.12165577	0.041850004	-0.14769605	-0.11211224	0.0825525	0.13239804	-0.14182694	0.16004615	-0.21066959	-0.12732647	0.10951641	0.087560065	-0.07713978	-0.059848733	-0.14562671	-0.17642511
0.016129142	-0.028986804	-0.034387402	-0.08924467	0.06584119	-0.0053387685	0.025662564	0.044299044	0.016431492	0.022386443	0.021304067	0.03668145	0.0076968833	0.07163024	-0.012785091	-0.07544888
0.17381501	0.030195778	0.21599013	0.042698443	-0.20178233	-0.2279358	0.09381704	-0.23101404	0.12524101	-0.032417767	-0.045293313	-0.14138278	0.08409903	0.1016125	0.14135394	0.25934854
0.032456703	-0.018785551	-0.051632695	-0.083517075	0.041256808	-0.09568704	0.15449582	-0.1439923	0.18954256	0.09566018	-0.018950948	0.011297321	0.08333558	0.15579595	0.09436153	-0.18488835
-0.0013716304	0.05781077	-0.054891273	-0.028655853	0.03038674	0.101247884	-0.112630896	0.12124468	-0.14369977	-0.030171303	0.0062329015	0.030465871	-0.05494386	-0.061456375	-0.05650763	-0.0688441
-0.022568576	-0.12535806	-0.039655775	-0.03339814	-0.01769715	-0.28826317	0.30165395	-0.2677197	0.42676392	0.10263262	0.033744864	0.1469295	0.0825104	0.3314672	0.106981985	-0.28711462
-0.057686504	-0.022142386	-0.054850668	-0.08396854	-0.007443509	0.060606055	-0.14074773	0.068981074	-0.1215477	-0.028258778	0.066477805	-0.04635416	-0.05954821	-0.04061858	-0.014173877	0.02510895
-0.09573452	0.1271968	-0.059685476	-0.010421613	0.10171738	0.12149517	-0.12308763	0.15882626	-0.12594377	-0.1292618	0.064949855	0.10998274	-0.11409102	-0.039141905	-0.13988732	-0.11086002
-0.054913066	-0.025970496	-0.014380825	0.010866885	0.014444681	-0.023222813	-0.0030517927	0.019141981	0.035881944	-0.029993778	0.004122571	0.09351584	-0.076609	-0.02499284	-0.07840629	-0.11285527
