-0.031793676	-0.016891764	-0.01069995	0.054866314	-0.073601976	-0.11451253	0.0014694964	-0.084707595	-0.060492743	-0.07895592	0.0035295945	0.047973868	-0.032679867	-0.032562364	0.041121796	0.037471835
-0.096459106	-0.01159648	0.09634459	0.053963695	-0.07720928	-0.10999687	0.117997356	-0.14451192	-0.1337557	-0.060162056	0.03804222	0.09377043	-0.04411793	0.07431187	-0.020464255	0.08369784
-0.0467888	0.017638478	-0.059249632	0.002240469	-0.017977726	-0.015543966	0.049753457	0.020607	-0.037016015	0.02707797	-0.041506797	-0.022179341	-0.036723197	-0.07200678	-0.0970876	-0.0037894698
-0.054198656	0.033534247	0.037044648	0.028110072	-0.097133376	-0.05421161	0.0037478495	-0.064074464	0.0125262635	0.030622056	0.017691324	0.04910409	0.028070847	-0.0045554815	-0.09698782	0.028837211
-0.028593592	-0.01669697	-0.02680828	0.01871608	-0.04220265	-0.09059084	-0.011296315	-0.0013425843	0.027721243	-0.027571367	0.0015589412	-0.0030595833	0.01287076	0.006728473	-0.01908905	0.04640091
0.073227406	0.25723812	-0.15182501	-0.06580633	0.117651016	0.097315535	-0.10222721	0.05113676	0.081258826	0.131544	-0.25241873	-0.11231679	0.15570126	-0.23242068	-0.19813041	-0.08315582
-0.044504326	0.0040181535	0.06229669	0.01461875	-0.13854045	-0.1036973	0.07635232	-0.05232555	-0.030906597	-0.017119193	0.053343963	0.06950151	-0.045483988	0.06765402	-0.06792352	0.0896238
0.08061097	0.2598109	-0.12098259	-0.1320084	0.08602823	0.16693455	-0.12998205	0.14742869	0.15470004	0.17290333	-0.26710495	-0.14184907	0.17479002	-0.24766274	-0.16173898	-0.1303363
-0.23545896	-0.25671086	0.29518357	0.25875813	-0.23864806	-0.27877203	0.27993146	-0.27688646	-0.31678498	-0.29971415	0.37184918	0.22778574	-0.28549242	0.37869984	0.3084953	0.29796737
-0.23589498	-0.35818082	0.3291107	0.30341664	-0.3117582	-0.27451584	0.29761165	-0.27896476	-0.27234778	-0.29994297	0.38500723	0.31696016	-0.29500905	0.3854004	0.32387754	0.3218705
-0.22911613	-0.2015108	0.21069296	0.18494311	-0.20400241	-0.23900527	0.19091515	-0.1908952	-0.2236579	-0.22235824	0.23368181	0.17782064	-0.19553567	0.25786743	0.13173102	0.2570873
0.023344852	0.12518962	0.0023294946	-0.0020969398	-0.016362853	0.018306706	0.009266605	-0.04499394	0.029941667	0.09375529	-0.20190491	-0.0037502665	0.0004097483	-0.078378946	-0.11318064	-0.0049932096
0.12129271	0.17146619	-0.10563747	-0.12805894	0.03070566	0.022411635	-0.07491498	0.13090122	0.12678234	0.12898917	-0.19294131	-0.15158275	0.10337068	-0.11925669	-0.16357625	-0.15374641
-0.052524555	0.090923674	-0.06083538	0.01836971	-0.023619544	-0.010223765	-0.05357272	-0.010818937	0.041871782	0.026725125	-0.011577186	0.022584056	-0.031242508	-0.08042976	-0.08933877	0.038988877
-0.08301184	-0.062481713	0.05561976	0.0763436	-0.068806835	-0.13333955	0.08266037	-0.099865235	-0.107174784	-0.085223846	0.040484823	0.052694794	-0.057959907	0.11934542	0.056139257	0.098043405
-0.07004724	0.0015554323	0.06644498	0.045132995	-0.03329745	-0.04257588	0.026486149	-0.07418998	-0.004094047	-0.0053321808	-0.0053936676	0.08695237	-0.07064818	0.049297757	-0.025402835	0.016857322
-0.14120893	-0.125276	0.14971724	0.16403045	-0.13207111	-0.12654485	0.13535124	-0.121235825	-0.13577573	-0.10310189	0.17058915	0.13238554	-0.1154348	0.15998313	0.15041804	0.09730823
